accession_name,location,plot_number,block_number,is_a_control,rep_number,row_number,col_number,cassava mosaic disease incidence in 3-month|CO_334:0000219,cassava mosaic disease severity in 3-month|CO_334:0000218,cassava bacterial blight incidence 3-month evaluation|CO_334:0000178,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,sprout count at three-month|CO_334:0000214,CMD I 6MAP,CMD S 6MAP,CBB I 6MAP,CBB S 6MAP,CGM I 6MAP,CGM S 6MAP,VIGOUR 6MAP,Cbb9i,Cbb9s,Cmd9i,Cmd9s,Vigor 9map,Vigor preharvest,Sprout Count Net,Plnt Ht 1,Plt Ht 2,Plt Ht 3,Arch,fresh shoot weight,fresh root weight per plot,marketable root number,marketable root weight measurement in kg,plant stands harvested ,root color visual rating 1-3,root number counting,storage root shape,Root Rot,weight in air,weight in water,spg,dmc.spg,fry,starch,DMc.oven
NR17C2aF60P006,otobi,53,5,NA,1,5,1,0,1,4,2,6,0,1,4,2,4,3,5,0,1,3,3,5,5,7,160,135,180,5,7,10,8,10,2,1,8,3,NA,3070,360,1.132841328,37.21549815,12.5,25.40295203,43.26
NR17C2aF82P008,otobi,54,5,NA,1,5,2,0,1,0,1,7,0,1,5,2,5,3,7,4,2,0,1,7,7,7,300,312,284,3,19,20,20,16,5,1,32,3,NA,1830,160,1.095808383,31.35688623,25,17.59640719,44.25
NR17C2aF61P015,otobi,55,5,NA,1,5,3,0,1,4,2,6,0,1,4,2,4,3,3,0,1,0,1,5,5,6,195,185,175,5,3,6.2,11,5,3,1,16,3,NA,1750,100,1.060606061,25.78787879,7.75,10.17575758,43.75
NR17C2aF89P050,otobi,56,5,NA,1,5,4,0,1,5,2,7,0,1,3,2,3,4,5,4,2,0,1,7,7,4,225,230,235,2,6,10,13,10,2,1,13,1,NA,2590,300,1.131004367,36.92489083,12.5,25.01572052,40.23
NR17C2aF89P045,otobi,57,5,NA,1,5,5,0,1,0,1,6,0,1,4,2,5,3,7,3,2,0,1,7,7,5,200,210,213,4,17,16,13,14,4,1,18,3,NA,2050,280,1.15819209,41.2259887,20,30.74689266,46.08
NR17C2aF89P014,otobi,58,5,NA,1,5,6,0,1,2,2,4,0,1,1,2,2,3,3,0,1,0,1,3,3,3,120,110,115,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF89P010,otobi,59,5,NA,1,5,7,4,3,6,2,8,0,1,6,2,6,4,7,5,2,2,3,7,7,8,208,220,225,3,20,20.2,20,18,6,1,27,3,NA,2660,280,1.117647059,34.81176471,25.25,22.2,47.28
NR17C2aF60P009,otobi,60,5,NA,1,5,8,0,1,0,1,7,0,1,5,2,5,3,7,4,2,0,1,7,7,7,225,215,235,3,26,36,30,34,6,1,40,3,NA,1430,190,1.153225806,40.44032258,45,29.7,43.01
NR17C2aF89P021,otobi,61,5,NA,1,5,9,8,3,5,2,10,0,1,5,2,6,2,7,5,2,0,1,7,7,8,300,315,275,2,11,9,13,9,5,1,13,2,NA,1960,140,1.076923077,28.36923077,11.25,13.61538462,41.29
NR17C2aF35P004,otobi,62,5,NA,1,5,10,1,2,3,2,4,0,1,2,3,3,3,5,2,2,0,1,5,5,4,230,235,202,3,4,6.8,8,6.2,2,3,9,3,NA,2790,260,1.102766798,32.45770751,8.5,19.06324111,37.11
NR17C2aF54P010,otobi,63,5,NA,1,5,11,0,1,8,2,10,0,4,8,2,8,3,7,4,2,0,1,7,7,9,245,225,215,4,24,36,32,34,6,2,53,3,NA,2370,270,1.128571429,36.54,45,24.50285714,41.35
NR17C2aF7P036,otobi,64,5,NA,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF7P058,otobi,65,5,NA,1,5,13,0,1,8,2,9,0,1,5,2,5,2,5,5,2,0,1,7,7,8,150,185,200,2,15,35,48,30,4,3,61,3,NA,2810,270,1.106299213,33.01653543,43.75,19.80787402,32.07
NR17C2aF13P001,otobi,66,6,NA,1,6,13,0,1,7,2,10,0,1,8,2,8,2,5,6,2,0,1,7,7,10,314,275,267,3,18,15,20,13,7,3,26,3,NA,2070,230,1.125,35.975,18.75,23.75,41.40
NR17C2aF7P030,otobi,67,6,NA,1,6,12,0,1,3,2,5,0,1,4,2,4,3,5,3,2,0,1,7,7,5,204,230,235,4,16.2,10,13,10,5,1,13,3,NA,1210,190,1.18627451,45.66862745,12.5,36.66666667,41.48
NR17C2aF5P022,otobi,68,6,NA,1,6,11,0,1,0,1,5,0,1,2,2,2,4,3,2,2,0,1,3,3,3,150,145,110,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF114P004,otobi,69,6,NA,1,6,10,0,1,4,2,9,0,1,7,2,7,3,7,4,2,0,1,7,7,9,330,345,360,2,16,25,37,20,8,2,62,3,NA,2730,170,1.06640625,26.70546875,31.25,11.3984375,44.56
NR17C2aF91P001,otobi,70,6,NA,1,6,9,0,1,5,2,7,0,1,5,2,5,3,5,4,2,3,3,5,5,7,230,220,233,3,18.2,17.2,19,15,5,1,28,3,NA,2130,300,1.163934426,42.13442623,21.5,31.95737705,40.58
NR17C2aF95P015,otobi,71,6,NA,1,6,8,0,1,0,1,6,0,1,2,2,3,2,5,2,2,0,1,7,7,4,215,245,235,3,11,15.6,15,15.2,3,1,17,3,NA,2580,290,1.126637555,36.23406114,19.5,24.09519651,38.99
NR17C2aF62P024,otobi,72,6,NA,1,6,7,0,1,0,1,4,0,1,2,2,2,2,5,1,2,0,1,7,7,3,245,237,255,2,19,32,21,32,3,2,21,2,NA,2720,220,1.088,30.1216,40,15.9504,47.30
NR17C2aF60P010,otobi,73,6,NA,1,6,6,0,1,2,2,3,0,1,2,2,2,3,5,2,2,0,1,5,5,3,145,155,160,5,1.2,3.2,4,3.2,1,1,4,3,NA,2590,270,1.11637931,34.6112069,4,21.93275862,44.61
NR17C2aF83P010,otobi,74,6,NA,1,6,5,0,1,5,2,7,0,1,4,2,4,3,5,3,2,1,3,5,7,6,210,185,195,3,12.2,17,18,17,3,1,19,2,NA,1880,250,1.153374233,40.46380368,21.25,29.73128834,41.21
NR17C2aF10P025,otobi,75,6,NA,1,6,4,0,1,0,1,6,0,1,4,2,4,3,5,3,2,0,1,5,5,5,205,210,255,4,14,9,16,8.8,2,2,18,3,1,1710,200,1.132450331,37.15364238,11.25,25.3205298,43.91
NR17C2aF65P024,otobi,76,6,NA,1,6,3,0,1,2,2,5,0,1,4,2,4,3,7,2,2,0,1,7,7,5,240,220,234,3,6,5.2,7,5,3,1,8,3,NA,2050,240,1.132596685,37.17679558,6.5,25.35138122,44.11
NR17C2aF66P003,otobi,77,6,NA,1,6,2,0,1,3,2,4,0,1,2,2,2,2,5,1,2,0,1,5,5,3,214,230,225,2,12,13.4,14,12,1,1,16,3,1,3550,440,1.1414791,38.58199357,16.75,27.22379421,38.59
NR17C2aF28P002,otobi,78,6,NA,1,6,1,0,1,2,2,4,0,1,2,2,2,3,7,2,2,0,1,7,7,4,160,170,175,3,15,6,10,6,2,2,10,3,NA,1760,210,1.135483871,37.63354839,7.5,25.96,39.06
NR17C2aF60P012,otobi,79,7,NA,1,7,1,0,1,3,2,5,0,1,3,2,3,3,3,2,2,0,1,5,7,4,220,202,230,2,12,12,4,8,2,1,10,3,NA,2930,260,1.097378277,31.60524345,15,17.92734082,37.94
NR8082,otobi,80,7,1,1,7,2,0,1,0,1,1,0,1,0,1,0,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF6P044,otobi,81,7,NA,1,7,3,0,1,5,2,7,0,1,0,1,4,3,3,0,1,2,2,3,5,6,190,209,230,2,9.4,8,7,7.4,3,2,15,3,NA,2280,210,1.101449275,32.24927536,10,18.78550725,38.00
NR17C2aF90P007,otobi,82,7,NA,1,7,4,0,1,6,2,10,0,1,0,1,6,2,5,5,2,0,1,7,7,8,245,235,250,3,36,29,19,25,5,2,29,3,1,3260,360,1.124137931,35.83862069,36.25,23.56827586,38.28
NR17C2aF89P002,otobi,83,7,NA,1,7,5,0,1,2,2,4,0,1,1,2,1,3,5,0,1,1,3,5,5,2,200,210,NA,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.95
NR17C2aF10P002,otobi,84,7,NA,1,7,6,6,3,0,1,8,0,1,5,2,4,2,5,5,2,4,3,7,7,8,210,208,195,3,16,17.2,20,17,5,2,26,2,NA,4410,500,1.127877238,36.43017903,21.5,24.35652174,39.09
NR17C2aF54P002,otobi,85,7,NA,1,7,7,0,1,2,2,3,0,1,2,2,2,2,3,1,2,0,1,5,5,3,210,235,230,4,11,12,8,10.2,2,1,15,3,NA,2580,320,1.14159292,38.6,15,27.24778761,42.18
NR17C2aF95P003,otobi,86,7,NA,1,7,8,0,1,6,2,8,0,1,6,2,6,4,7,5,2,0,1,7,7,8,255,260,208,4,36,22,18,19.2,1,1,28,1,NA,2980,340,1.128787879,36.57424242,27.5,24.54848485,45.81
NR17C2aF54P001,otobi,87,7,NA,1,7,9,0,1,4,2,7,0,1,4,2,4,3,7,3,2,0,1,7,7,7,200,220,230,3,8,8.4,5,8,4,2,7,3,NA,2440,340,1.161904762,41.81333333,10.5,31.52952381,38.70
TMEB419,otobi,88,7,1,1,7,10,0,1,4,2,9,0,1,5,2,5,3,5,5,2,0,1,5,5,8,215,225,230,1,10,7.4,5,7,6,1,10,2,1,2230,300,1.155440415,40.79067358,9.25,30.16683938,
NR17C2aF83P018,otobi,89,7,NA,1,7,11,3,2,4,2,8,0,1,4,2,0,1,5,4,2,3,3,5,5,7,195,190,200,2,12.4,19,15,18,7,1,20,1,2,3270,340,1.116040956,34.55767918,23.75,21.86143345,39.56
NR17C2aF91P004,otobi,90,7,NA,1,7,12,0,1,0,1,10,0,1,5,3,5,3,5,5,2,0,1,5,5,8,195,205,245,3,30,33,24,29,6,2,36,2,NA,2380,250,1.117370892,34.76807512,41.25,22.14178404,36.91
NR17C2aF7P013,otobi,91,7,NA,1,7,13,0,1,0,1,5,0,1,5,2,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF6P037,otobi,92,8,NA,1,8,13,0,1,2,2,5,0,1,0,1,0,1,3,3,2,0,1,7,7,5,230,245,245,1,23,20,17,19,2,2,24,3,NA,2840,270,1.105058366,32.82023346,25,19.5463035,39.99
NR17C2aF16P003,otobi,93,8,NA,1,8,12,3,3,0,1,5,0,1,3,2,3,3,5,2,2,3,3,5,5,4,312,240,235,3,12,11,7,11,2,1,7,1,NA,1960,250,1.14619883,39.32865497,13.75,28.21871345,40.71
NR17C2aF96P004,otobi,94,8,NA,1,8,11,0,1,0,1,10,0,1,3,2,3,3,5,6,2,0,1,5,5,10,210,245,230,3,24,30.2,30,29,4,2,36,2,NA,3300,390,1.134020619,37.40206186,37.75,25.65154639,43.40
NR17C2aF82P005,otobi,95,8,NA,1,8,10,0,1,3,2,5,0,1,8,2,8,3,5,2,2,0,1,5,5,5,155,162,150,4,6,7.8,7,7,2,1,10,3,NA,1400,180,1.147540984,39.54098361,9.75,28.50163934,46.08
NR17C2aF62P027,otobi,96,8,NA,1,8,9,6,3,0,1,8,0,1,4,3,4,3,5,4,2,1,3,5,5,8,120,130,125,2,6.2,10,11,10,5,1,11,3,NA,1310,120,1.100840336,32.15294118,12.5,18.65714286,41.46
NR17C2aF89P003,otobi,97,8,NA,1,8,8,0,1,6,2,9,0,1,6,2,6,3,5,5,2,0,1,7,7,9,235,240,200,3,24,28,22,28,6,1,29,2,NA,3370,420,1.142372881,38.72338983,35,27.41220339,44.68
NR17C2aF7P017,otobi,98,8,NA,1,8,7,0,1,5,2,8,0,1,7,2,7,3,5,3,2,0,1,5,5,5,180,165,200,2,11,13,11,12.4,5,1,12,NA,NA,2210,270,1.139175258,38.21752577,16.25,26.73814433,40.34
NR17C2aF6P046,otobi,99,8,NA,1,8,6,0,1,0,1,8,0,1,4,2,4,2,5,0,1,0,1,5,5,7,205,170,200,1,12,13.2,18,11,6,3,33,3,NA,1870,140,1.080924855,29.00231214,16.5,14.45895954,36.71
NR17C2aF37P001,otobi,100,8,NA,1,8,5,0,1,0,1,3,0,1,6,2,6,3,5,0,1,0,1,3,3,1,160,NA,NA,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.28
NR17C2aF18P008,otobi,101,8,NA,1,8,4,0,1,4,2,8,0,1,0,1,0,1,5,0,1,0,1,7,7,7,245,202,240,2,39,25,13,23,2,1,18,3,NA,3150,280,1.097560976,31.63414634,31.25,17.96585366,42.70
NR17C2aF18P015,otobi,102,8,NA,1,8,3,0,1,0,1,8,0,1,6,2,4,3,7,2,2,0,1,7,7,5,220,195,190,3,8,10,5,7,3,1,14,3,NA,2250,310,1.159793814,41.47938144,12.5,31.08453608,45.33
NR17C2aF89P041,otobi,103,8,NA,1,8,2,3,2,3,2,5,0,1,4,2,4,3,5,3,2,0,1,5,5,5,208,185,180,4,16,7,5,5,2,2,15.4,3,NA,2450,240,1.108597285,33.3800905,8.75,20.29230769,41.36
NR17C2aF10P001,otobi,104,8,NA,1,8,1,2,2,4,2,7,0,1,2,3,3,3,5,3,2,2,3,5,5,6,170,180,170,1,10,9.4,5,7.4,3,2,14,3,NA,2280,270,1.134328358,37.45074627,11.75,25.71641791,39.73
NR17C2aF7P045,otobi,105,9,NA,1,9,1,0,1,0,1,5,0,1,2,2,2,3,5,1,2,0,1,5,5,4,110,130,150,3,6,7,3,6,2,1,6,1,NA,1630,210,1.147887324,39.59577465,8.75,28.57464789,40.54
NR17C2aF60P020,otobi,106,9,NA,1,9,2,0,1,2,2,5,0,1,2,2,2,3,7,3,2,3,2,7,7,5,220,230,225,3,28,19,8,17.4,1,1,11,3,NA,3460,360,1.116129032,34.5716129,23.75,21.88,39.23
NR17C2aF93P009,otobi,107,9,NA,1,9,3,0,1,0,1,5,0,1,4,2,4,4,5,0,1,0,1,7,7,5,235,245,250,3,15,14,9,12,2,1,20,1,NA,2340,310,1.15270936,40.35862069,17.5,29.591133,45.18
NR17C2aF95P011,otobi,108,9,NA,1,9,4,0,1,0,1,4,0,1,2,2,2,4,5,0,1,0,1,5,5,3,210,200,205,4,8.8,7.2,3,6,1,1,5,3,NA,1870,260,1.161490683,41.74782609,9,31.44223602,45.23
NR17C2aF15P041,otobi,109,9,NA,1,9,5,4,3,0,1,6,0,1,4,2,3,3,5,3,2,4,4,7,7,6,235,220,230,2,15.4,13,11,12.2,2,1,13,3,NA,2630,300,1.128755365,36.56909871,16.25,24.5416309,39.89
NR17C2aF7P071,otobi,110,9,NA,1,9,6,0,1,3,2,6,0,1,1,2,1,2,5,0,1,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.18
NR17C2aF60P003,otobi,111,9,NA,1,9,7,0,1,4,2,7,0,1,3,2,3,3,5,2,2,0,1,7,7,4,180,240,250,3,18,15.2,10,12.2,2,1,17,3,NA,2330,280,1.136585366,37.80780488,19,26.19219512,41.96
NR17C2aF10P021,otobi,112,9,NA,1,9,8,0,1,3,2,6,0,1,3,2,3,3,3,2,2,0,1,5,5,4,175,180,185,4,9,16,10,13.8,3,2,20,2,NA,2090,210,1.111702128,33.8712766,20,20.94680851,35.93
NR17C2aF79P008,otobi,113,9,NA,1,9,9,0,1,4,2,7,0,1,4,2,4,3,5,4,2,0,1,5,5,6,220,195,200,4,20,22,15,21.2,3,1,18,3,1,3070,420,1.158490566,41.27320755,27.5,30.80981132,44.55
NR17C2aF99P002,otobi,114,9,NA,1,9,10,0,1,7,2,10,0,1,7,2,7,3,5,6,2,0,1,5,5,10,209,215,225,4,17,17,9,14,4,2,21,2,NA,3210,370,1.13028169,36.81056338,21.25,24.86338028,38.01
NR17C2aF89P009,otobi,115,9,NA,1,9,11,0,1,1,2,3,0,1,0,1,0,1,3,0,1,0,1,5,5,2,195,196,NA,2,5.2,8,3,7,1,1,7,3,NA,2730,270,1.109756098,33.56341463,10,20.53658537,44.43
NR17C2aF61P002,otobi,116,9,NA,1,9,12,4,3,0,1,5,0,1,3,2,3,3,5,2,2,3,3,7,7,4,206,230,250,3,12,10,4,9,1,2,8,1,NA,1870,210,1.126506024,36.21325301,12.5,24.06746988,39.63
NR17C2aF89P091,otobi,117,9,NA,1,9,13,0,1,3,2,6,0,1,2,2,3,3,5,2,2,0,1,5,5,5,185,200,210,4,13,14,5,12.2,2,1,11,3,NA,2210,210,1.105,32.811,17.5,19.534,41.04
NR17C2aF94P013,otobi,118,10,NA,1,10,13,0,1,4,2,6,0,1,2,2,2,3,3,0,1,0,0,3,3,4,180,175,210,3,8.4,7,3,5,2,1,9,1,NA,1320,130,1.109243697,33.48235294,8.75,20.42857143,42.36
NR17C2aF65P031,otobi,119,10,NA,1,10,12,0,1,4,2,10,0,1,6,2,6,3,5,4,2,0,1,5,5,8,185,220,187,2,8,5,,NA,1,1,4,1,NA,780,80,1.114285714,34.28,6.25,21.49142857,40.41
NR17C2aF89P008,otobi,120,10,NA,1,10,11,0,1,0,1,4,0,1,0,1,0,1,3,2,2,0,1,3,3,4,150,170,145,2,5.2,5,,NA,2,1,5,1,NA,710,90,1.14516129,39.16451613,6.25,28,43.91
NR17C2aF89P054,otobi,121,10,NA,1,10,10,0,1,6,2,8,0,1,4,2,4,3,5,3,2,0,1,5,5,6,195,190,197,3,9.2,10.2,5,10,3,1,8,1,NA,2000,240,1.136363636,37.77272727,12.75,26.14545455,41.17
NR17C2aF89P067,otobi,122,10,NA,1,10,9,0,1,0,1,4,0,1,0,1,2,3,3,0,1,0,1,3,3,2,140,130,NA,1,NA,NA,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF90P001,otobi,123,10,NA,1,10,8,0,1,6,2,10,0,1,7,2,8,4,5,6,2,0,1,5,5,10,187,175,200,4,14.4,14,8,10,3,1,22,2,NA,3050,330,1.121323529,35.39338235,17.5,22.975,41.93
NR17C2aF61P003,otobi,124,10,NA,1,10,7,0,1,0,1,7,0,1,4,2,5,3,5,2,2,0,1,5,5,6,170,160,140,2,14,25,22,23,3,1,32,2,NA,2860,310,1.121568627,35.43215686,31.25,23.02666667,36.53
NR17C2aF9P010,otobi,125,10,NA,1,10,6,0,1,7,2,9,0,1,7,3,7,3,7,0,1,0,1,7,7,5,200,210,220,3,8,5,,NA,1,1,2,1,NA,990,80,1.087912088,30.10769231,6.25,15.93186813,43.70
NR17C2aF98P001,otobi,126,10,NA,1,10,5,0,1,5,2,8,0,1,6,3,6,3,5,5,2,0,1,7,7,8,240,255,260,2,20,27.4,28,23,5,1,38,1,NA,2460,440,1.217821782,50.65940594,34.25,43.31683168,42.58
NR17C2aF81P002,otobi,127,10,NA,1,10,4,0,1,6,2,9,0,1,5,2,5,3,5,3,2,0,1,5,5,6,160,195,200,3,12,7.2,9,7,3,2,12,1,NA,1650,200,1.137931034,38.02068966,9,26.47586207,26.89
NR17C2aF82P002,otobi,128,10,NA,1,10,3,6,2,0,1,8,0,1,6,2,6,3,3,4,2,0,1,5,5,7,220,210,208,4,5.4,6.8,9,5.2,2,1,14,NA,NA,1800,180,1.111111111,33.77777778,8.5,20.82222222,35.46
NR17C2aF89P028,otobi,129,10,NA,1,10,2,0,1,0,1,7,0,1,3,2,3,3,5,3,2,0,1,5,5,5,250,235,230,3,17.2,9,12,9,3,1,12,3,NA,2940,310,1.117870722,34.84714829,11.25,22.24714829,41.78
NR17C2aF7P008,otobi,130,10,NA,1,10,1,0,1,0,1,5,0,1,2,2,2,3,3,0,1,0,1,5,5,3,160,170,175,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.46
NR17C2aF7P043,otobi,131,11,NA,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF97P002,otobi,132,11,NA,1,11,2,0,1,5,2,8,0,1,7,3,7,4,7,0,1,0,1,7,7,8,230,225,200,2,15.8,16.2,21,13,5,1,39,3,NA,2800,380,1.157024793,41.04132231,20.25,30.50082645,38.83
NR17C2aF103P001,otobi,133,11,NA,1,11,3,0,1,2,2,5,0,1,2,2,2,3,3,0,1,0,1,5,5,4,185,150,200,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.79
NR17C2aF61P016,otobi,134,11,NA,1,11,4,0,1,0,1,6,0,1,6,2,3,3,5,3,2,0,1,7,7,6,225,215,220,3,10,22,25,22,3,1,25,2,NA,2550,310,1.138392857,38.09375,27.5,26.57321429,44.03
TMEB7,otobi,135,11,1,1,11,5,2,3,5,2,7,0,1,4,2,6,3,5,6,2,0,1,5,5,8,170,195,200,2,11,12.2,13,10.2,5,1,29,3,1,3150,240,1.082474227,29.24742268,15.25,14.78556701,40.58
NR17C2aF6P030,otobi,136,11,NA,1,11,6,0,1,0,1,5,0,1,1,2,2,3,3,2,2,0,1,5,5,4,200,209,125,4,3,3,4,2.4,3,1,5,3,NA,1780,200,1.126582278,36.22531646,3.75,24.0835443,
NR17C2aF92P001,otobi,137,11,NA,1,11,7,0,1,3,2,5,0,1,3,2,3,4,5,0,1,0,1,5,5,5,175,200,205,4,3.2,5,7,3.8,3,1,13,3,NA,2790,360,1.148148148,39.63703704,6.25,28.62962963,43.43
NR17C2aF81P003,otobi,138,11,NA,1,11,8,0,1,0,1,6,0,1,0,1,0,1,3,0,1,0,1,5,5,3,150,118,NA,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF95P009,otobi,139,11,NA,1,11,9,0,1,3,2,5,0,1,3,2,3,4,5,2,2,0,1,5,5,4,135,145,135,4,5.2,7.2,9,6.4,3,1,14,3,NA,2210,250,1.12755102,36.37857143,9,24.2877551,
NR17C2aF95P021,otobi,140,11,NA,1,11,10,0,1,2,2,5,0,1,2,2,2,4,3,0,1,0,1,3,3,3,160,170,192,4,3.8,2,,NA,2,1,8,3,NA,1110,150,1.15625,40.91875,2.5,30.3375,42.04
NR17C2aF21P004,otobi,141,11,NA,1,11,11,0,1,0,1,6,0,1,0,1,0,1,3,0,1,0,1,3,3,2,130,NA,NA,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF9P013,otobi,142,11,NA,1,11,12,0,1,4,2,8,0,1,1,2,1,3,5,1,2,0,1,5,5,3,150,130,NA,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF18P018,otobi,143,11,NA,1,11,13,0,1,4,2,7,0,0,1,1,3,3,3,3,2,0,1,5,5,5,140,145,165,1,3.4,12,,NA,3,1,12,3,NA,1320,120,1.1,32.02,15,18.48,
NR17C2aF40P004,otobi,144,12,NA,1,12,13,6,3,4,2,8,0,1,3,3,3,4,5,3,2,4,3,5,5,6,180,175,200,4,9.2,13,10,10.2,3,3,20,3,NA,2390,290,1.138095238,38.04666667,16.25,26.51047619,39.46
IITA-TMS-1BA30572,otobi,145,12,1,1,12,12,0,1,2,2,4,0,1,1,2,1,3,5,0,1,0,1,5,5,4,135,140,150,5,2,1.4,,NA,1,1,5,1,NA,970,100,1.114942529,34.38390805,1.75,21.62988506,45.08
NR17C2aF7P065,otobi,146,12,NA,1,12,11,0,1,4,2,7,0,1,5,3,5,3,5,4,2,0,1,5,5,7,195,175,225,4,12.4,15.2,13,14,3,2,18,3,1,2930,360,1.140077821,38.36031128,19,26.92840467,42.88
NR17C2aF62P020,otobi,147,12,NA,1,12,10,0,1,3,2,5,0,1,3,3,3,2,5,0,1,0,1,5,5,4,230,215,200,2,5.6,17.2,9,17,1,2,16,3,2,1950,240,1.140350877,38.40350877,21.5,26.98596491,32.77
NR17C2aF66P002,otobi,148,12,NA,1,12,9,0,1,0,1,5,0,1,4,3,4,4,5,0,1,0,1,5,5,5,145,174,195,5,3.2,7.4,12,4,2,1,16,3,NA,1670,230,1.159722222,41.46805556,9.25,31.06944444,40.92
NR17C2aF14P016,otobi,149,12,NA,1,12,8,0,1,4,2,7,0,1,5,2,5,3,7,4,2,0,1,7,7,7,240,230,215,2,12.8,14,15,11,5,1,25,3,1,2870,380,1.152610442,40.34297189,17.5,29.57028112,44.06
NR17C2aF121P001,otobi,150,12,NA,1,12,7,0,1,2,2,3,0,1,0,1,2,3,7,0,1,0,1,7,7,3,200,208,195,4,3,6.8,9,6,1,2,11,1,NA,2540,310,1.139013453,38.19192825,8.5,26.70403587,36.73
NR17C2aF6P007,otobi,151,12,NA,1,12,6,0,1,0,1,7,0,1,3,2,4,3,5,2,2,0,1,5,5,6,175,180,195,4,3,2.8,3,2,1,2,9,3,NA,1190,140,1.133333333,37.29333333,3.5,25.50666667,41.27
NR17C2aF29P001,otobi,152,12,NA,1,12,5,0,1,0,1,8,0,1,5,2,5,4,5,5,2,0,1,5,5,7,210,2250,220,5,9.4,4,6,3,2,1,12,3,NA,1290,160,1.14159292,38.6,5,27.24778761,44.93
NR17C2aF54P015,otobi,153,12,NA,1,12,4,1,2,5,2,7,0,1,4,2,4,3,7,0,1,0,1,7,7,5,1230,235,200,4,13.6,8,10,7.6,4,1,12,3,2,1690,180,1.119205298,35.05827815,10,22.52847682,37.85
NR17C2aF89P056,otobi,154,12,NA,1,12,3,0,1,0,1,6,0,1,2,2,3,2,5,0,1,0,1,5,5,4,230,200,217,1,3.8,4.2,3,3.4,2,1,10,1,NA,1420,140,1.109375,33.503125,5.25,20.45625,
NR17C2aF16P013,otobi,155,12,NA,1,12,2,0,1,0,1,4,0,1,3,3,4,3,7,0,1,0,1,7,7,4,240,230,195,3,9.4,8.4,6,8,1,1,8,3,NA,2190,310,1.164893617,42.28617021,10.5,32.15957447,49.25
NR17C2aF62P015,otobi,156,12,NA,1,12,1,0,1,6,2,9,0,1,5,2,5,4,5,3,2,0,1,5,5,8,180,210,225,3,12,9,11,8.4,3,1,14,2,NA,2460,350,1.165876777,42.44170616,11.25,32.36682464,45.63
NR17C2aF70P008,otobi,157,13,NA,1,13,1,0,1,0,1,1,0,1,0,1,0,1,3,0,1,0,1,3,3,1,135,NA,NA,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF89P020,otobi,158,13,NA,1,13,2,0,1,2,2,3,0,1,2,3,2,2,5,0,1,0,1,5,5,3,165,185,180,3,3.6,5.2,7,5,1,1,9,3,1,2460,200,1.088495575,30.2,6.5,16.05486726,44.15
NR17C2aF3P010,otobi,159,13,NA,1,13,3,0,1,0,1,2,0,1,0,1,1,4,3,0,1,0,1,5,5,2,160,NA,NA,4,2.4,4.4,7,4.4,1,2,7,1,NA,2520,280,1.125,35.975,5.5,23.75,
NR17C2aF6P006,otobi,160,13,NA,1,13,4,0,1,2,2,4,0,1,3,3,3,3,7,2,2,0,1,7,7,4,200,210,167,4,4,2.8,5,2.8,1,2,5,1,NA,2330,280,1.136585366,37.80780488,3.5,26.19219512,33.43
